window_id,start_ref,start_test,end_test,mmd_stat_q,p_q,kernel_var,n_sub_total,n_sub_X,n_sub_Y,perm_time_s,total_time_s,error
453,226500,230500,231500,-0.00437457977524619,0.7647058823529411,0.012846322893530467,200,160,40,0.0,0.45436549186706543,
457,228500,232500,233500,0.0021074716851217645,0.27450980392156865,0.012626685325896085,200,160,40,0.008926868438720703,0.47666382789611816,
461,230500,234500,235500,0.0005335940811537765,0.5098039215686274,0.012070796210931488,200,160,40,0.0,0.46247053146362305,
465,232500,236500,237500,-0.005530220986678158,0.9019607843137255,0.013536751434159737,200,160,40,0.009007692337036133,0.4893686771392822,
468,234000,238000,239000,0.006275882700837565,0.0784313725490196,0.012100939295233154,200,160,40,0.008040904998779297,0.4911532402038574,
472,236000,240000,241000,0.0034284813086279675,0.3137254901960784,0.01212015035972228,200,160,40,0.00712895393371582,0.4950296878814697,
476,238000,242000,243000,0.0010265983431057002,0.3333333333333333,0.013000894541611763,200,160,40,0.00872039794921875,0.4781186580657959,
480,240000,244000,245000,0.007167104536731944,0.058823529411764705,0.01330988922827216,200,160,40,0.007997989654541016,0.4802381992340088,
483,241500,245500,246500,-0.004917322286386833,0.7450980392156863,0.014038308012251836,200,160,40,0.0,0.46680116653442383,
487,243500,247500,248500,-0.009268961351680205,0.9607843137254902,0.012354671183510302,200,160,40,0.0,0.4700472354888916,
491,245500,249500,250500,0.00021835280873136464,0.43137254901960786,0.012762554581359846,200,160,40,0.008177995681762695,0.476154088973999,
495,247500,251500,252500,-0.0019477166643210586,0.6274509803921569,0.012821740054412523,200,160,40,0.009763717651367188,0.46877074241638184,
498,249000,253000,254000,0.005631825694988324,0.1568627450980392,0.012883065472086149,200,160,40,0.009773015975952148,0.47872018814086914,
502,251000,255000,256000,0.007236109086751347,0.09803921568627451,0.011976855526566998,200,160,40,0.00882863998413086,0.5017075538635254,
506,253000,257000,258000,-0.0047139682208969524,0.8431372549019608,0.013846129264279639,200,160,40,0.01012730598449707,0.49240875244140625,
510,255000,259000,260000,0.006887364232591259,0.13725490196078433,0.012939742602574626,200,160,40,0.009680509567260742,0.4898250102996826,
513,256500,260500,261500,-0.005714151379070026,0.9215686274509803,0.013303954306773074,200,160,40,0.009221315383911133,0.49150586128234863,
517,258500,262500,263500,-0.0025533185545627,0.6274509803921569,0.014472652331138886,200,160,40,0.00979471206665039,0.48477959632873535,
521,260500,264500,265500,0.007772010607540125,0.19607843137254902,0.013664309707924836,200,160,40,0.007149219512939453,0.4900624752044678,
525,262500,266500,267500,-0.005033274413470262,0.9215686274509803,0.013865906158775422,200,160,40,0.015758514404296875,0.4743638038635254,
528,264000,268000,269000,-0.004172954678041463,0.7843137254901961,0.012389795184115267,200,160,40,0.008007526397705078,0.4830777645111084,
532,266000,270000,271000,0.0052174438617225705,0.13725490196078433,0.012484096099431711,200,160,40,0.009059429168701172,0.44942760467529297,
536,268000,272000,273000,0.003693285054068296,0.23529411764705882,0.012760588479318411,200,160,40,0.011694908142089844,0.4510056972503662,
540,270000,274000,275000,0.0028722100567312447,0.29411764705882354,0.01202991012393855,200,160,40,0.008502721786499023,0.4689004421234131,
543,271500,275500,276500,-0.0019391300533872502,0.5882352941176471,0.013037767712055446,200,160,40,0.008007287979125977,0.48190951347351074,
547,273500,277500,278500,0.006951519302032194,0.11764705882352941,0.01301554491164969,200,160,40,0.0,0.4745204448699951,
551,275500,279500,280500,-0.0027129522555213448,0.803921568627451,0.013199398930632784,200,160,40,0.015781164169311523,0.46925806999206543,
555,277500,281500,282500,0.003675687825739349,0.3333333333333333,0.013292482162667223,200,160,40,0.0,0.452777624130249,
559,279500,283500,284500,-0.003685673685513341,0.8627450980392157,0.014005995732056471,200,160,40,0.0,0.4683074951171875,
