window_id,start_ref_cls,start_test_cls,end_test_cls,mmd_stat,gamma,p_cls,perm_mean,perm_std,top_ks,top_psi,start_ref_q,start_test_q,end_test_q,mmd_stat_q,p_q,kernel_var,n_sub_total,n_sub_X,n_sub_Y,perm_time_s,total_time_s,error,C_cls,C_q,w_q_raw,w_q,w_cls,S_hybrid,S_hybrid_z,drift_flag
16,8000,12000,13000,0.0432404578517273,0.0161275913200231,0.0099009900990099,-3.336722299792427e-05,0.0002555447463341,Time:0.9900:0.0e+00;V26:0.2180:8.9e-34;V10:0.2028:3.1e-29,Time:16.5573;V26:0.4410;V9:0.2909,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
17,8500,12500,13500,0.024756823822468,0.0171579841302541,0.0099009900990099,1.996470357902069e-05,0.000296915600077,Time:0.9898:0.0e+00;V26:0.1328:9.9e-13;Amount:0.1022:1.0e-07,Time:16.5786;V26:0.1402;Amount:0.0956,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
18,9000,13000,14000,0.0139726291695498,0.0177984508766134,0.0099009900990099,2.6073696760733344e-05,0.0002556876402423,Time:0.9900:0.0e+00;V21:0.1785:1.0e-22;V22:0.1570:1.2e-17,Time:16.5786;Amount:0.2783;V26:0.1856,9000.0,13000.0,14000.0,0.0070749842894191,0.1764705882352941,0.0128790065221282,200.0,160.0,40.0,0.0,0.452512264251709,,0.9900990099009901,0.8235294117647058,0.4370819157244036,0.4370819157244036,0.5629180842755964,0.9172944508461389,2.321009895795042,1
19,9500,13500,14500,0.0228849308670862,0.0185449967960158,0.0099009900990099,-1.4008065443249509e-05,0.0002548456670769,Time:0.9900:0.0e+00;V14:0.3073:2.9e-67;V12:0.2923:8.6e-61,Time:16.5715;Amount:0.6249;V9:0.5365,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
20,10000,14000,15000,0.0342051493522248,0.0206396738197006,0.0099009900990099,2.0960593601415668e-05,0.0002434478846554,Time:0.9900:0.0e+00;V12:0.7610:1.0e-321;V14:0.7010:1.7e-321,Time:16.5786;V12:2.6406;V14:2.5211,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
21,10500,14500,15500,0.2701019767974428,0.0163922217594748,0.0099009900990099,-7.128784682992606e-06,0.0003293503655212,Time:0.9900:0.0e+00;V12:0.8345:6.1e-322;V14:0.7565:1.1e-321,Time:16.5715;V12:8.4056;V13:5.0964,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
22,11000,15000,16000,0.1950050827466225,0.0163459919343263,0.0099009900990099,3.281648689178684e-05,0.000299076974919,Time:0.9900:0.0e+00;V12:0.7143:1.5e-321;V14:0.6418:4.6e-314,Time:16.5786;V12:8.2049;V13:4.3875,11000.0,15000.0,16000.0,0.0509071886157736,0.0196078431372549,0.0141639374201634,200.0,160.0,40.0,0.008754014968872,0.4685506820678711,,0.9900990099009901,0.9803921568627451,0.41383984020094927,0.41383984020094927,0.5861601597990507,0.9860819273907886,2.8691598777196674,1
23,11500,15500,16500,0.1342800533080728,0.0180212811644717,0.0099009900990099,1.6363160229484475e-05,0.0003155491486472,Time:0.9900:0.0e+00;V12:0.6080:7.7e-279;V14:0.5285:3.5e-206,Time:16.5715;V12:6.2339;V13:2.7497,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
24,12000,16000,17000,0.1038885979502184,0.0195885926173995,0.0099009900990099,-1.1389352695334588e-06,0.0002834556586587,Time:0.9895:0.0e+00;V12:0.4983:5.3e-182;V14:0.4258:4.6e-131,Time:16.5786;V13:2.4360;V12:1.9548,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
25,12500,16500,17500,0.0765975287548994,0.0188721950461447,0.0099009900990099,1.916376387491869e-06,0.0002538928116481,Time:0.9900:0.0e+00;V12:0.3775:2.7e-102;V14:0.3207:2.2e-73,Time:16.5786;V13:2.0412;V12:1.1278,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
26,13000,17000,18000,0.0535071717534427,0.0183529930177854,0.0099009900990099,1.6915673435176083e-05,0.0002884375542093,Time:0.9895:0.0e+00;V12:0.2630:3.7e-49;V9:0.2315:4.5e-38,Time:16.5786;V12:0.6855;V14:0.5925,13000.0,17000.0,18000.0,0.0100124250440322,0.0392156862745098,0.0142130245116777,200.0,160.0,40.0,0.0109984874725341,0.5155849456787109,,0.9900990099009901,0.9607843137254902,0.41300086223280774,0.41300086223280774,0.5869991377671923,0.9779920151044159,2.8046934152718324,1
27,13500,17500,18500,0.0349546392332689,0.01895662425979,0.0099009900990099,-7.084771978800975e-05,0.0002707345584571,Time:0.9900:0.0e+00;V12:0.1570:1.2e-17;V14:0.1370:1.6e-13,Time:16.5786;V12:0.3730;V14:0.2405,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
